srcStateName,srcDistrictName,srcYear,Country,StateCode,StateName,YearCode,DistrictCode,Year,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Karnataka,UDUPI,2012-13,India,29,KARNATAKA,2012,549,"Agriculture Year (Jul - Jun), 2012",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UDUPI,2013-14,India,29,KARNATAKA,2013,549,"Agriculture Year (Jul - Jun), 2013",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UDUPI,2014-15,India,29,KARNATAKA,2014,549,"Agriculture Year (Jul - Jun), 2014",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UDUPI,2015-16,India,29,KARNATAKA,2015,549,"Agriculture Year (Jul - Jun), 2015",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UDUPI,2016-17,India,29,KARNATAKA,2016,549,"Agriculture Year (Jul - Jun), 2016",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UDUPI,2017-18,India,29,KARNATAKA,2017,549,"Agriculture Year (Jul - Jun), 2017",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UDUPI,2018-19,India,29,KARNATAKA,2018,549,"Agriculture Year (Jul - Jun), 2018",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UDUPI,2019-20,India,29,KARNATAKA,2019,549,"Agriculture Year (Jul - Jun), 2019",UDUPI,1177361,334061,843300,562131,163284,398847,615230,170777,444453,253078,75549,177529,24367,331396,355763.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2011-12,India,29,KARNATAKA,2011,550,"Agriculture Year (Jul - Jun), 2011",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2012-13,India,29,KARNATAKA,2012,550,"Agriculture Year (Jul - Jun), 2012",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2013-14,India,29,KARNATAKA,2013,550,"Agriculture Year (Jul - Jun), 2013",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2014-15,India,29,KARNATAKA,2014,550,"Agriculture Year (Jul - Jun), 2014",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2015-16,India,29,KARNATAKA,2015,550,"Agriculture Year (Jul - Jun), 2015",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2016-17,India,29,KARNATAKA,2016,550,"Agriculture Year (Jul - Jun), 2016",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2017-18,India,29,KARNATAKA,2017,550,"Agriculture Year (Jul - Jun), 2017",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2018-19,India,29,KARNATAKA,2018,550,"Agriculture Year (Jul - Jun), 2018",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,UTTAR KANNAD,2019-20,India,29,KARNATAKA,2019,550,"Agriculture Year (Jul - Jun), 2019",UTTARA KANNADA,1437169,418981,1018188,726256,211346,514910,710913,207635,503278,324530,95643,228887,25278.27,985151,1010429.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2011-12,India,29,KARNATAKA,2011,630,"Agriculture Year (Jul - Jun), 2011",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2012-13,India,29,KARNATAKA,2012,630,"Agriculture Year (Jul - Jun), 2012",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2013-14,India,29,KARNATAKA,2013,630,"Agriculture Year (Jul - Jun), 2013",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2014-15,India,29,KARNATAKA,2014,630,"Agriculture Year (Jul - Jun), 2014",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2015-16,India,29,KARNATAKA,2015,630,"Agriculture Year (Jul - Jun), 2015",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2016-17,India,29,KARNATAKA,2016,630,"Agriculture Year (Jul - Jun), 2016",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2017-18,India,29,KARNATAKA,2017,630,"Agriculture Year (Jul - Jun), 2017",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2018-19,India,29,KARNATAKA,2018,630,"Agriculture Year (Jul - Jun), 2018",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,CHIKBALLAPUR,2019-20,India,29,KARNATAKA,2019,630,"Agriculture Year (Jul - Jun), 2019",CHIKKABALLAPURA,1255104,281119,973985,636437,141974,494463,618667,139145,479522,284698,63711,220987,5732.89,420667,426400.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2011-12,India,29,KARNATAKA,2011,631,"Agriculture Year (Jul - Jun), 2011",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2012-13,India,29,KARNATAKA,2012,631,"Agriculture Year (Jul - Jun), 2012",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2013-14,India,29,KARNATAKA,2013,631,"Agriculture Year (Jul - Jun), 2013",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2014-15,India,29,KARNATAKA,2014,631,"Agriculture Year (Jul - Jun), 2014",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2015-16,India,29,KARNATAKA,2015,631,"Agriculture Year (Jul - Jun), 2015",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2016-17,India,29,KARNATAKA,2016,631,"Agriculture Year (Jul - Jun), 2016",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2017-18,India,29,KARNATAKA,2017,631,"Agriculture Year (Jul - Jun), 2017",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2018-19,India,29,KARNATAKA,2018,631,"Agriculture Year (Jul - Jun), 2018",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,RAMANAGARA,2019-20,India,29,KARNATAKA,2019,631,"Agriculture Year (Jul - Jun), 2019",RAMANAGARA,1082636,267759,814877,548008,135570,412438,534628,132189,402439,260533,60860,199673,4244,353746,357990.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2011-12,India,29,KARNATAKA,2011,635,"Agriculture Year (Jul - Jun), 2011",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2012-13,India,29,KARNATAKA,2012,635,"Agriculture Year (Jul - Jun), 2012",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2013-14,India,29,KARNATAKA,2013,635,"Agriculture Year (Jul - Jun), 2013",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2014-15,India,29,KARNATAKA,2014,635,"Agriculture Year (Jul - Jun), 2014",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2015-16,India,29,KARNATAKA,2015,635,"Agriculture Year (Jul - Jun), 2015",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2016-17,India,29,KARNATAKA,2016,635,"Agriculture Year (Jul - Jun), 2016",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2017-18,India,29,KARNATAKA,2017,635,"Agriculture Year (Jul - Jun), 2017",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2018-19,India,29,KARNATAKA,2018,635,"Agriculture Year (Jul - Jun), 2018",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,YADGIR,2019-20,India,29,KARNATAKA,2019,635,"Agriculture Year (Jul - Jun), 2019",YADGIR,1174271,220677,953594,590329,111251,479078,583942,109426,474516,202063,39876,162187,10083,512447,522530.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2011-12,India,30,GOA,2011,551,"Agriculture Year (Jul - Jun), 2011",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2012-13,India,30,GOA,2012,551,"Agriculture Year (Jul - Jun), 2012",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2013-14,India,30,GOA,2013,551,"Agriculture Year (Jul - Jun), 2013",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2014-15,India,30,GOA,2014,551,"Agriculture Year (Jul - Jun), 2014",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2015-16,India,30,GOA,2015,551,"Agriculture Year (Jul - Jun), 2015",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2016-17,India,30,GOA,2016,551,"Agriculture Year (Jul - Jun), 2016",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2017-18,India,30,GOA,2017,551,"Agriculture Year (Jul - Jun), 2017",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2018-19,India,30,GOA,2018,551,"Agriculture Year (Jul - Jun), 2018",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,NORTH GOA,2019-20,India,30,GOA,2019,551,"Agriculture Year (Jul - Jun), 2019",NORTH GOA,652178,389430,262748,331185,198756,132429,320993,190674,130319,153417,92849,60568,36978,107348,144325.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2011-12,India,30,GOA,2011,552,"Agriculture Year (Jul - Jun), 2011",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2012-13,India,30,GOA,2012,552,"Agriculture Year (Jul - Jun), 2012",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2013-14,India,30,GOA,2013,552,"Agriculture Year (Jul - Jun), 2013",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2014-15,India,30,GOA,2014,552,"Agriculture Year (Jul - Jun), 2014",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2015-16,India,30,GOA,2015,552,"Agriculture Year (Jul - Jun), 2015",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2016-17,India,30,GOA,2016,552,"Agriculture Year (Jul - Jun), 2016",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2017-18,India,30,GOA,2017,552,"Agriculture Year (Jul - Jun), 2017",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,SOUTH GOA,2018-19,India,30,GOA,2018,552,"Agriculture Year (Jul - Jun), 2018",SOUTH GOA,806367,517384,288983,407955,264948,143007,398412,252436,145976,190194,122554,67640,40876,185003,225878.548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
